trip_id,arrival_time,departure_time,stop_id,stop_sequence
4_1_3,10:06:00,10:06:00,SH0169,17
4_1_3,10:07:00,10:07:00,SH0193,18
4_1_3,10:08:00,10:08:00,SH0167,19
4_1_4,11:00:00,11:00:00,SH0230,0
4_1_4,11:01:00,11:01:00,SH0231,1
4_1_4,11:10:00,11:10:00,SH0228,2
4_1_4,11:16:00,11:16:00,SH0351,3
4_1_4,11:21:00,11:21:00,SH0352,4
4_1_4,11:26:00,11:26:00,SH0144,5
4_1_4,11:31:00,11:31:00,SH0149,6
4_1_4,11:34:00,11:34:00,SH0155,7
4_1_4,11:38:00,11:38:00,SH0153,8
4_1_4,11:41:00,11:41:00,SH0342,9
4_1_4,11:45:00,11:45:00,SH0314,10
4_1_4,11:50:00,11:50:00,SH0423,11
4_1_4,11:55:00,11:55:00,SH0059,12
4_1_4,11:56:00,11:56:00,SH0058,13
4_1_4,12:02:00,12:02:00,SH0054,14
4_1_4,12:04:00,12:04:00,SH0171,15
4_1_4,12:05:00,12:05:00,SH0023,16
4_1_4,12:06:00,12:06:00,SH0169,17
4_1_4,12:07:00,12:07:00,SH0193,18
4_1_4,12:08:00,12:08:00,SH0167,19
4_1_5,13:00:00,13:00:00,SH0230,0
4_1_5,13:01:00,13:01:00,SH0231,1
4_1_5,13:10:00,13:10:00,SH0228,2
4_1_5,13:16:00,13:16:00,SH0351,3
4_1_5,13:21:00,13:21:00,SH0352,4
4_1_5,13:26:00,13:26:00,SH0144,5
4_1_5,13:31:00,13:31:00,SH0149,6
4_1_5,13:34:00,13:34:00,SH0155,7
4_1_5,13:38:00,13:38:00,SH0153,8
4_1_5,13:41:00,13:41:00,SH0342,9
4_1_5,13:45:00,13:45:00,SH0314,10
4_1_5,13:50:00,13:50:00,SH0423,11
4_1_5,13:55:00,13:55:00,SH0059,12
4_1_5,13:56:00,13:56:00,SH0058,13
4_1_5,14:02:00,14:02:00,SH0054,14
4_1_5,14:04:00,14:04:00,SH0171,15
4_1_5,14:05:00,14:05:00,SH0023,16
4_1_5,14:06:00,14:06:00,SH0169,17
4_1_5,14:07:00,14:07:00,SH0193,18
4_1_5,14:08:00,14:08:00,SH0167,19
4_1_6,15:00:00,15:00:00,SH0230,0
4_1_6,15:01:00,15:01:00,SH0231,1
4_1_6,15:10:00,15:10:00,SH0228,2
4_1_6,15:16:00,15:16:00,SH0351,3
4_1_6,15:21:00,15:21:00,SH0352,4
4_1_6,15:26:00,15:26:00,SH0144,5
4_1_6,15:31:00,15:31:00,SH0149,6
4_1_6,15:34:00,15:34:00,SH0155,7
4_1_6,15:38:00,15:38:00,SH0153,8
4_1_6,15:41:00,15:41:00,SH0342,9
4_1_6,15:45:00,15:45:00,SH0314,10
4_1_6,15:50:00,15:50:00,SH0423,11
4_1_6,15:55:00,15:55:00,SH0059,12
4_1_6,15:56:00,15:56:00,SH0058,13
4_1_6,16:02:00,16:02:00,SH0054,14
4_1_6,16:04:00,16:04:00,SH0171,15
4_1_6,16:05:00,16:05:00,SH0023,16
4_1_6,16:06:00,16:06:00,SH0169,17
4_1_6,16:07:00,16:07:00,SH0193,18
4_1_6,16:08:00,16:08:00,SH0167,19
4_1_7,16:00:00,16:00:00,SH0230,0
4_1_7,16:01:00,16:01:00,SH0231,1
4_1_7,16:10:00,16:10:00,SH0228,2
4_1_7,16:16:00,16:16:00,SH0351,3
4_1_7,16:21:00,16:21:00,SH0352,4
4_1_7,16:26:00,16:26:00,SH0144,5
4_1_7,16:31:00,16:31:00,SH0149,6
4_1_7,16:34:00,16:34:00,SH0155,7
4_1_7,16:38:00,16:38:00,SH0153,8
4_1_7,16:41:00,16:41:00,SH0342,9
4_1_7,16:45:00,16:45:00,SH0314,10
4_1_7,16:50:00,16:50:00,SH0423,11
4_1_7,16:55:00,16:55:00,SH0059,12
4_1_7,16:56:00,16:56:00,SH0058,13
4_1_7,17:02:00,17:02:00,SH0054,14
4_1_7,17:04:00,17:04:00,SH0171,15
4_1_7,17:05:00,17:05:00,SH0023,16
4_1_7,17:06:00,17:06:00,SH0169,17
4_1_7,17:07:00,17:07:00,SH0193,18
4_1_7,17:08:00,17:08:00,SH0167,19
4_1_8,17:00:00,17:00:00,SH0230,0
4_1_8,17:01:00,17:01:00,SH0231,1
4_1_8,17:10:00,17:10:00,SH0228,2
4_1_8,17:16:00,17:16:00,SH0351,3
4_1_8,17:21:00,17:21:00,SH0352,4
4_1_8,17:26:00,17:26:00,SH0144,5
4_1_8,17:31:00,17:31:00,SH0149,6
4_1_8,17:34:00,17:34:00,SH0155,7
4_1_8,17:38:00,17:38:00,SH0153,8
4_1_8,17:41:00,17:41:00,SH0342,9
4_1_8,17:45:00,17:45:00,SH0314,10
4_1_8,17:50:00,17:50:00,SH0423,11
4_1_8,17:55:00,17:55:00,SH0059,12
4_1_8,17:56:00,17:56:00,SH0058,13
4_1_8,18:02:00,18:02:00,SH0054,14
4_1_8,18:04:00,18:04:00,SH0171,15
4_1_8,18:05:00,18:05:00,SH0023,16
4_1_8,18:06:00,18:06:00,SH0169,17
4_1_8,18:07:00,18:07:00,SH0193,18
4_1_8,18:08:00,18:08:00,SH0167,19
4_1_9,18:00:00,18:00:00,SH0230,0
4_1_9,18:01:00,18:01:00,SH0231,1
4_1_9,18:10:00,18:10:00,SH0228,2
4_1_9,18:16:00,18:16:00,SH0351,3
4_1_9,18:21:00,18:21:00,SH0352,4
4_1_9,18:26:00,18:26:00,SH0144,5
4_1_9,18:31:00,18:31:00,SH0149,6
4_1_9,18:34:00,18:34:00,SH0155,7
4_1_9,18:38:00,18:38:00,SH0153,8
4_1_9,18:41:00,18:41:00,SH0342,9
4_1_9,18:45:00,18:45:00,SH0314,10
4_1_9,18:50:00,18:50:00,SH0423,11
4_1_9,18:55:00,18:55:00,SH0059,12
4_1_9,18:56:00,18:56:00,SH0058,13
4_1_9,19:02:00,19:02:00,SH0054,14
4_1_9,19:04:00,19:04:00,SH0171,15
4_1_9,19:05:00,19:05:00,SH0023,16
4_1_9,19:06:00,19:06:00,SH0169,17
4_1_9,19:07:00,19:07:00,SH0193,18
4_1_9,19:08:00,19:08:00,SH0167,19
5_0_0,06:00:00,06:00:00,SH0167,0
5_0_0,06:01:00,06:01:00,SH0193,1
5_0_0,06:02:00,06:02:00,SH0169,2
5_0_0,06:03:00,06:03:00,SH0051,3
5_0_0,06:06:00,06:06:00,SH0164,4
5_0_0,06:10:00,06:10:00,SH0161,5
5_0_0,06:13:00,06:13:00,SH0112,6
5_0_0,06:18:00,06:18:00,SH0290,7
5_0_0,06:19:00,06:19:00,SH0289,8
5_0_0,06:20:00,06:20:00,SH0297,9
5_0_0,06:24:00,06:24:00,SH0284,10
5_0_0,06:29:00,06:29:00,SH0273,11
5_0_0,06:34:00,06:34:00,SH0265,12
5_0_0,06:37:00,06:37:00,SH0256,13
5_0_0,06:41:00,06:41:00,SH0490,14
5_0_0,06:45:00,06:45:00,SH0295,15
5_0_1,06:30:00,06:30:00,SH0167,0
5_0_1,06:31:00,06:31:00,SH0193,1
5_0_1,06:32:00,06:32:00,SH0169,2
5_0_1,06:33:00,06:33:00,SH0051,3
5_0_1,06:36:00,06:36:00,SH0164,4
5_0_1,06:40:00,06:40:00,SH0161,5
5_0_1,06:43:00,06:43:00,SH0112,6
5_0_1,06:48:00,06:48:00,SH0290,7
5_0_1,06:49:00,06:49:00,SH0289,8
5_0_1,06:50:00,06:50:00,SH0297,9
5_0_1,06:54:00,06:54:00,SH0284,10
5_0_1,06:59:00,06:59:00,SH0273,11
5_0_1,07:04:00,07:04:00,SH0265,12
5_0_1,07:07:00,07:07:00,SH0256,13
5_0_1,07:11:00,07:11:00,SH0490,14
5_0_1,07:15:00,07:15:00,SH0295,15
5_0_2,07:00:00,07:00:00,SH0167,0
5_0_2,07:01:00,07:01:00,SH0193,1
5_0_2,07:02:00,07:02:00,SH0169,2
5_0_2,07:03:00,07:03:00,SH0051,3
5_0_2,07:06:00,07:06:00,SH0164,4
5_0_2,07:10:00,07:10:00,SH0161,5
5_0_2,07:13:00,07:13:00,SH0112,6
5_0_2,07:18:00,07:18:00,SH0290,7
5_0_2,07:19:00,07:19:00,SH0289,8
5_0_2,07:20:00,07:20:00,SH0297,9
5_0_2,07:24:00,07:24:00,SH0284,10
5_0_2,07:29:00,07:29:00,SH0273,11
5_0_2,07:34:00,07:34:00,SH0265,12
5_0_2,07:37:00,07:37:00,SH0256,13
5_0_2,07:41:00,07:41:00,SH0490,14
5_0_2,07:45:00,07:45:00,SH0295,15
5_0_3,07:30:00,07:30:00,SH0167,0
5_0_3,07:31:00,07:31:00,SH0193,1
5_0_3,07:32:00,07:32:00,SH0169,2
5_0_3,07:33:00,07:33:00,SH0051,3
5_0_3,07:36:00,07:36:00,SH0164,4
5_0_3,07:40:00,07:40:00,SH0161,5
5_0_3,07:43:00,07:43:00,SH0112,6
5_0_3,07:48:00,07:48:00,SH0290,7
5_0_3,07:49:00,07:49:00,SH0289,8
5_0_3,07:50:00,07:50:00,SH0297,9
5_0_3,07:54:00,07:54:00,SH0284,10
5_0_3,07:59:00,07:59:00,SH0273,11
5_0_3,08:04:00,08:04:00,SH0265,12
5_0_3,08:07:00,08:07:00,SH0256,13
5_0_3,08:11:00,08:11:00,SH0490,14
5_0_3,08:15:00,08:15:00,SH0295,15
5_0_4,08:00:00,08:00:00,SH0167,0
5_0_4,08:01:00,08:01:00,SH0193,1
5_0_4,08:02:00,08:02:00,SH0169,2
5_0_4,08:03:00,08:03:00,SH0051,3
5_0_4,08:06:00,08:06:00,SH0164,4
5_0_4,08:10:00,08:10:00,SH0161,5
5_0_4,08:13:00,08:13:00,SH0112,6
5_0_4,08:18:00,08:18:00,SH0290,7
5_0_4,08:19:00,08:19:00,SH0289,8
5_0_4,08:20:00,08:20:00,SH0297,9
5_0_4,08:24:00,08:24:00,SH0284,10
5_0_4,08:29:00,08:29:00,SH0273,11
5_0_4,08:34:00,08:34:00,SH0265,12
5_0_4,08:37:00,08:37:00,SH0256,13
5_0_4,08:41:00,08:41:00,SH0490,14
5_0_4,08:45:00,08:45:00,SH0295,15
5_0_5,08:30:00,08:30:00,SH0167,0
5_0_5,08:31:00,08:31:00,SH0193,1
5_0_5,08:32:00,08:32:00,SH0169,2
5_0_5,08:33:00,08:33:00,SH0051,3
5_0_5,08:36:00,08:36:00,SH0164,4
5_0_5,08:40:00,08:40:00,SH0161,5
5_0_5,08:43:00,08:43:00,SH0112,6
5_0_5,08:48:00,08:48:00,SH0290,7
5_0_5,08:49:00,08:49:00,SH0289,8
5_0_5,08:50:00,08:50:00,SH0297,9
5_0_5,08:54:00,08:54:00,SH0284,10
5_0_5,08:59:00,08:59:00,SH0273,11
5_0_5,09:04:00,09:04:00,SH0265,12
5_0_5,09:07:00,09:07:00,SH0256,13
5_0_5,09:11:00,09:11:00,SH0490,14
5_0_5,09:15:00,09:15:00,SH0295,15
5_0_6,09:00:00,09:00:00,SH0167,0
5_0_6,09:01:00,09:01:00,SH0193,1
5_0_6,09:02:00,09:02:00,SH0169,2
5_0_6,09:03:00,09:03:00,SH0051,3
5_0_6,09:06:00,09:06:00,SH0164,4
5_0_6,09:10:00,09:10:00,SH0161,5
5_0_6,09:13:00,09:13:00,SH0112,6
5_0_6,09:18:00,09:18:00,SH0290,7
5_0_6,09:19:00,09:19:00,SH0289,8
5_0_6,09:20:00,09:20:00,SH0297,9
5_0_6,09:24:00,09:24:00,SH0284,10
5_0_6,09:29:00,09:29:00,SH0273,11
5_0_6,09:34:00,09:34:00,SH0265,12
5_0_6,09:37:00,09:37:00,SH0256,13
5_0_6,09:41:00,09:41:00,SH0490,14
5_0_6,09:45:00,09:45:00,SH0295,15
5_0_7,10:00:00,10:00:00,SH0167,0
5_0_7,10:01:00,10:01:00,SH0193,1
5_0_7,10:02:00,10:02:00,SH0169,2
5_0_7,10:03:00,10:03:00,SH0051,3
5_0_7,10:06:00,10:06:00,SH0164,4
5_0_7,10:10:00,10:10:00,SH0161,5
5_0_7,10:13:00,10:13:00,SH0112,6
5_0_7,10:18:00,10:18:00,SH0290,7
5_0_7,10:19:00,10:19:00,SH0289,8
5_0_7,10:20:00,10:20:00,SH0297,9
5_0_7,10:24:00,10:24:00,SH0284,10
5_0_7,10:29:00,10:29:00,SH0273,11
5_0_7,10:34:00,10:34:00,SH0265,12
5_0_7,10:37:00,10:37:00,SH0256,13
5_0_7,10:41:00,10:41:00,SH0490,14
5_0_7,10:45:00,10:45:00,SH0295,15
5_0_8,11:00:00,11:00:00,SH0167,0
5_0_8,11:01:00,11:01:00,SH0193,1
5_0_8,11:02:00,11:02:00,SH0169,2
5_0_8,11:03:00,11:03:00,SH0051,3
5_0_8,11:06:00,11:06:00,SH0164,4
5_0_8,11:10:00,11:10:00,SH0161,5
5_0_8,11:13:00,11:13:00,SH0112,6
5_0_8,11:18:00,11:18:00,SH0290,7
5_0_8,11:19:00,11:19:00,SH0289,8
5_0_8,11:20:00,11:20:00,SH0297,9
5_0_8,11:24:00,11:24:00,SH0284,10
5_0_8,11:29:00,11:29:00,SH0273,11
5_0_8,11:34:00,11:34:00,SH0265,12
5_0_8,11:37:00,11:37:00,SH0256,13
5_0_8,11:41:00,11:41:00,SH0490,14
5_0_8,11:45:00,11:45:00,SH0295,15
5_0_9,12:00:00,12:00:00,SH0167,0
5_0_9,12:01:00,12:01:00,SH0193,1
5_0_9,12:02:00,12:02:00,SH0169,2
5_0_9,12:03:00,12:03:00,SH0051,3
5_0_9,12:06:00,12:06:00,SH0164,4
5_0_9,12:10:00,12:10:00,SH0161,5
5_0_9,12:13:00,12:13:00,SH0112,6
5_0_9,12:18:00,12:18:00,SH0290,7
5_0_9,12:19:00,12:19:00,SH0289,8
5_0_9,12:20:00,12:20:00,SH0297,9
5_0_9,12:24:00,12:24:00,SH0284,10
5_0_9,12:29:00,12:29:00,SH0273,11
5_0_9,12:34:00,12:34:00,SH0265,12
5_0_9,12:37:00,12:37:00,SH0256,13
5_0_9,12:41:00,12:41:00,SH0490,14
5_0_9,12:45:00,12:45:00,SH0295,15
5_0_10,13:00:00,13:00:00,SH0167,0
5_0_10,13:01:00,13:01:00,SH0193,1
5_0_10,13:02:00,13:02:00,SH0169,2
5_0_10,13:03:00,13:03:00,SH0051,3
5_0_10,13:06:00,13:06:00,SH0164,4
5_0_10,13:10:00,13:10:00,SH0161,5
5_0_10,13:13:00,13:13:00,SH0112,6
5_0_10,13:18:00,13:18:00,SH0290,7
5_0_10,13:19:00,13:19:00,SH0289,8
5_0_10,13:20:00,13:20:00,SH0297,9
5_0_10,13:24:00,13:24:00,SH0284,10
5_0_10,13:29:00,13:29:00,SH0273,11
5_0_10,13:34:00,13:34:00,SH0265,12
5_0_10,13:37:00,13:37:00,SH0256,13
5_0_10,13:41:00,13:41:00,SH0490,14
5_0_10,13:45:00,13:45:00,SH0295,15
5_0_11,14:00:00,14:00:00,SH0167,0
5_0_11,14:01:00,14:01:00,SH0193,1
5_0_11,14:02:00,14:02:00,SH0169,2
5_0_11,14:03:00,14:03:00,SH0051,3
5_0_11,14:06:00,14:06:00,SH0164,4
5_0_11,14:10:00,14:10:00,SH0161,5
5_0_11,14:13:00,14:13:00,SH0112,6
5_0_11,14:18:00,14:18:00,SH0290,7
5_0_11,14:19:00,14:19:00,SH0289,8
5_0_11,14:20:00,14:20:00,SH0297,9
5_0_11,14:24:00,14:24:00,SH0284,10
5_0_11,14:29:00,14:29:00,SH0273,11
5_0_11,14:34:00,14:34:00,SH0265,12
5_0_11,14:37:00,14:37:00,SH0256,13
5_0_11,14:41:00,14:41:00,SH0490,14
5_0_11,14:45:00,14:45:00,SH0295,15
5_0_12,15:00:00,15:00:00,SH0167,0
5_0_12,15:01:00,15:01:00,SH0193,1
5_0_12,15:02:00,15:02:00,SH0169,2
5_0_12,15:03:00,15:03:00,SH0051,3
5_0_12,15:06:00,15:06:00,SH0164,4
5_0_12,15:10:00,15:10:00,SH0161,5
5_0_12,15:13:00,15:13:00,SH0112,6
5_0_12,15:18:00,15:18:00,SH0290,7
5_0_12,15:19:00,15:19:00,SH0289,8
5_0_12,15:20:00,15:20:00,SH0297,9
5_0_12,15:24:00,15:24:00,SH0284,10
5_0_12,15:29:00,15:29:00,SH0273,11
5_0_12,15:34:00,15:34:00,SH0265,12
5_0_12,15:37:00,15:37:00,SH0256,13
5_0_12,15:41:00,15:41:00,SH0490,14
5_0_12,15:45:00,15:45:00,SH0295,15
5_0_13,15:30:00,15:30:00,SH0167,0
5_0_13,15:31:00,15:31:00,SH0193,1
5_0_13,15:32:00,15:32:00,SH0169,2
5_0_13,15:33:00,15:33:00,SH0051,3
5_0_13,15:36:00,15:36:00,SH0164,4
5_0_13,15:40:00,15:40:00,SH0161,5
5_0_13,15:43:00,15:43:00,SH0112,6
5_0_13,15:48:00,15:48:00,SH0290,7
5_0_13,15:49:00,15:49:00,SH0289,8
5_0_13,15:50:00,15:50:00,SH0297,9
5_0_13,15:54:00,15:54:00,SH0284,10
5_0_13,15:59:00,15:59:00,SH0273,11
5_0_13,16:04:00,16:04:00,SH0265,12
5_0_13,16:07:00,16:07:00,SH0256,13
5_0_13,16:11:00,16:11:00,SH0490,14
5_0_13,16:15:00,16:15:00,SH0295,15
5_0_14,16:00:00,16:00:00,SH0167,0
5_0_14,16:01:00,16:01:00,SH0193,1
5_0_14,16:02:00,16:02:00,SH0169,2
5_0_14,16:03:00,16:03:00,SH0051,3
5_0_14,16:06:00,16:06:00,SH0164,4
5_0_14,16:10:00,16:10:00,SH0161,5
5_0_14,16:13:00,16:13:00,SH0112,6
5_0_14,16:18:00,16:18:00,SH0290,7
5_0_14,16:19:00,16:19:00,SH0289,8
5_0_14,16:20:00,16:20:00,SH0297,9
5_0_14,16:24:00,16:24:00,SH0284,10
5_0_14,16:29:00,16:29:00,SH0273,11
5_0_14,16:34:00,16:34:00,SH0265,12
5_0_14,16:37:00,16:37:00,SH0256,13
5_0_14,16:41:00,16:41:00,SH0490,14
5_0_14,16:45:00,16:45:00,SH0295,15
5_0_15,16:30:00,16:30:00,SH0167,0
5_0_15,16:31:00,16:31:00,SH0193,1
5_0_15,16:32:00,16:32:00,SH0169,2
5_0_15,16:33:00,16:33:00,SH0051,3
5_0_15,16:36:00,16:36:00,SH0164,4
5_0_15,16:40:00,16:40:00,SH0161,5
5_0_15,16:43:00,16:43:00,SH0112,6
5_0_15,16:48:00,16:48:00,SH0290,7
5_0_15,16:49:00,16:49:00,SH0289,8
5_0_15,16:50:00,16:50:00,SH0297,9
5_0_15,16:54:00,16:54:00,SH0284,10
5_0_15,16:59:00,16:59:00,SH0273,11
5_0_15,17:04:00,17:04:00,SH0265,12
5_0_15,17:07:00,17:07:00,SH0256,13
5_0_15,17:11:00,17:11:00,SH0490,14
5_0_15,17:15:00,17:15:00,SH0295,15
5_0_16,17:00:00,17:00:00,SH0167,0
5_0_16,17:01:00,17:01:00,SH0193,1
5_0_16,17:02:00,17:02:00,SH0169,2
5_0_16,17:03:00,17:03:00,SH0051,3
5_0_16,17:06:00,17:06:00,SH0164,4
5_0_16,17:10:00,17:10:00,SH0161,5
5_0_16,17:13:00,17:13:00,SH0112,6
5_0_16,17:18:00,17:18:00,SH0290,7
5_0_16,17:19:00,17:19:00,SH0289,8
5_0_16,17:20:00,17:20:00,SH0297,9
5_0_16,17:24:00,17:24:00,SH0284,10
5_0_16,17:29:00,17:29:00,SH0273,11
5_0_16,17:34:00,17:34:00,SH0265,12
5_0_16,17:37:00,17:37:00,SH0256,13
5_0_16,17:41:00,17:41:00,SH0490,14
5_0_16,17:45:00,17:45:00,SH0295,15
5_0_17,17:30:00,17:30:00,SH0167,0
5_0_17,17:31:00,17:31:00,SH0193,1
5_0_17,17:32:00,17:32:00,SH0169,2
5_0_17,17:33:00,17:33:00,SH0051,3
5_0_17,17:36:00,17:36:00,SH0164,4
5_0_17,17:40:00,17:40:00,SH0161,5
5_0_17,17:43:00,17:43:00,SH0112,6
5_0_17,17:48:00,17:48:00,SH0290,7
5_0_17,17:49:00,17:49:00,SH0289,8
5_0_17,17:50:00,17:50:00,SH0297,9
5_0_17,17:54:00,17:54:00,SH0284,10
5_0_17,17:59:00,17:59:00,SH0273,11
5_0_17,18:04:00,18:04:00,SH0265,12
5_0_17,18:07:00,18:07:00,SH0256,13
5_0_17,18:11:00,18:11:00,SH0490,14
5_0_17,18:15:00,18:15:00,SH0295,15
5_0_18,18:00:00,18:00:00,SH0167,0
5_0_18,18:01:00,18:01:00,SH0193,1
5_0_18,18:02:00,18:02:00,SH0169,2
5_0_18,18:03:00,18:03:00,SH0051,3
5_0_18,18:06:00,18:06:00,SH0164,4
5_0_18,18:10:00,18:10:00,SH0161,5
5_0_18,18:13:00,18:13:00,SH0112,6
5_0_18,18:18:00,18:18:00,SH0290,7
5_0_18,18:19:00,18:19:00,SH0289,8
5_0_18,18:20:00,18:20:00,SH0297,9
5_0_18,18:24:00,18:24:00,SH0284,10
5_0_18,18:29:00,18:29:00,SH0273,11
5_0_18,18:34:00,18:34:00,SH0265,12
5_0_18,18:37:00,18:37:00,SH0256,13
5_0_18,18:41:00,18:41:00,SH0490,14
5_0_18,18:45:00,18:45:00,SH0295,15
5_0_19,19:00:00,19:00:00,SH0167,0
5_0_19,19:01:00,19:01:00,SH0193,1
5_0_19,19:02:00,19:02:00,SH0169,2
5_0_19,19:03:00,19:03:00,SH0051,3
5_0_19,19:06:00,19:06:00,SH0164,4
5_0_19,19:10:00,19:10:00,SH0161,5
5_0_19,19:13:00,19:13:00,SH0112,6
5_0_19,19:18:00,19:18:00,SH0290,7
5_0_19,19:19:00,19:19:00,SH0289,8
5_0_19,19:20:00,19:20:00,SH0297,9
5_0_19,19:24:00,19:24:00,SH0284,10
5_0_19,19:29:00,19:29:00,SH0273,11
5_0_19,19:34:00,19:34:00,SH0265,12
5_0_19,19:37:00,19:37:00,SH0256,13
5_0_19,19:41:00,19:41:00,SH0490,14
5_0_19,19:45:00,19:45:00,SH0295,15
5_1_0,06:00:00,06:00:00,SH0295,0
5_1_0,06:04:00,06:04:00,SH0490,1
5_1_0,06:08:00,06:08:00,SH0256,2
5_1_0,06:11:00,06:11:00,SH0265,3
5_1_0,06:16:00,06:16:00,SH0273,4
5_1_0,06:21:00,06:21:00,SH0284,5
5_1_0,06:25:00,06:25:00,SH0297,6
5_1_0,06:26:00,06:26:00,SH0289,7
5_1_0,06:27:00,06:27:00,SH0290,8
5_1_0,06:32:00,06:32:00,SH0112,9
5_1_0,06:35:00,06:35:00,SH0161,10
5_1_0,06:39:00,06:39:00,SH0164,11
5_1_0,06:42:00,06:42:00,SH0051,12
5_1_0,06:43:00,06:43:00,SH0169,13
5_1_0,06:44:00,06:44:00,SH0193,14
5_1_0,06:45:00,06:45:00,SH0167,15
5_1_1,06:30:00,06:30:00,SH0295,0
5_1_1,06:34:00,06:34:00,SH0490,1
5_1_1,06:38:00,06:38:00,SH0256,2
5_1_1,06:41:00,06:41:00,SH0265,3
5_1_1,06:46:00,06:46:00,SH0273,4
5_1_1,06:51:00,06:51:00,SH0284,5
5_1_1,06:55:00,06:55:00,SH0297,6
5_1_1,06:56:00,06:56:00,SH0289,7
5_1_1,06:57:00,06:57:00,SH0290,8
5_1_1,07:02:00,07:02:00,SH0112,9
5_1_1,07:05:00,07:05:00,SH0161,10
5_1_1,07:09:00,07:09:00,SH0164,11
5_1_1,07:12:00,07:12:00,SH0051,12
5_1_1,07:13:00,07:13:00,SH0169,13
5_1_1,07:14:00,07:14:00,SH0193,14
5_1_1,07:15:00,07:15:00,SH0167,15
5_1_2,07:00:00,07:00:00,SH0295,0
5_1_2,07:04:00,07:04:00,SH0490,1
5_1_2,07:08:00,07:08:00,SH0256,2
5_1_2,07:11:00,07:11:00,SH0265,3
5_1_2,07:16:00,07:16:00,SH0273,4
5_1_2,07:21:00,07:21:00,SH0284,5
5_1_2,07:25:00,07:25:00,SH0297,6
5_1_2,07:26:00,07:26:00,SH0289,7
5_1_2,07:27:00,07:27:00,SH0290,8
5_1_2,07:32:00,07:32:00,SH0112,9
5_1_2,07:35:00,07:35:00,SH0161,10
5_1_2,07:39:00,07:39:00,SH0164,11
5_1_2,07:42:00,07:42:00,SH0051,12
5_1_2,07:43:00,07:43:00,SH0169,13
5_1_2,07:44:00,07:44:00,SH0193,14
5_1_2,07:45:00,07:45:00,SH0167,15
5_1_3,07:30:00,07:30:00,SH0295,0
5_1_3,07:34:00,07:34:00,SH0490,1
5_1_3,07:38:00,07:38:00,SH0256,2
5_1_3,07:41:00,07:41:00,SH0265,3
5_1_3,07:46:00,07:46:00,SH0273,4
5_1_3,07:51:00,07:51:00,SH0284,5
5_1_3,07:55:00,07:55:00,SH0297,6
5_1_3,07:56:00,07:56:00,SH0289,7
5_1_3,07:57:00,07:57:00,SH0290,8
5_1_3,08:02:00,08:02:00,SH0112,9
5_1_3,08:05:00,08:05:00,SH0161,10
5_1_3,08:09:00,08:09:00,SH0164,11
5_1_3,08:12:00,08:12:00,SH0051,12
5_1_3,08:13:00,08:13:00,SH0169,13
5_1_3,08:14:00,08:14:00,SH0193,14
5_1_3,08:15:00,08:15:00,SH0167,15
5_1_4,08:00:00,08:00:00,SH0295,0
5_1_4,08:04:00,08:04:00,SH0490,1
5_1_4,08:08:00,08:08:00,SH0256,2
5_1_4,08:11:00,08:11:00,SH0265,3
5_1_4,08:16:00,08:16:00,SH0273,4
5_1_4,08:21:00,08:21:00,SH0284,5
5_1_4,08:25:00,08:25:00,SH0297,6
5_1_4,08:26:00,08:26:00,SH0289,7
5_1_4,08:27:00,08:27:00,SH0290,8
5_1_4,08:32:00,08:32:00,SH0112,9
5_1_4,08:35:00,08:35:00,SH0161,10
5_1_4,08:39:00,08:39:00,SH0164,11
5_1_4,08:42:00,08:42:00,SH0051,12
5_1_4,08:43:00,08:43:00,SH0169,13
5_1_4,08:44:00,08:44:00,SH0193,14
5_1_4,08:45:00,08:45:00,SH0167,15
5_1_5,08:30:00,08:30:00,SH0295,0
5_1_5,08:34:00,08:34:00,SH0490,1
5_1_5,08:38:00,08:38:00,SH0256,2
5_1_5,08:41:00,08:41:00,SH0265,3
5_1_5,08:46:00,08:46:00,SH0273,4
5_1_5,08:51:00,08:51:00,SH0284,5
5_1_5,08:55:00,08:55:00,SH0297,6
5_1_5,08:56:00,08:56:00,SH0289,7
5_1_5,08:57:00,08:57:00,SH0290,8
5_1_5,09:02:00,09:02:00,SH0112,9
5_1_5,09:05:00,09:05:00,SH0161,10
5_1_5,09:09:00,09:09:00,SH0164,11
5_1_5,09:12:00,09:12:00,SH0051,12
5_1_5,09:13:00,09:13:00,SH0169,13
5_1_5,09:14:00,09:14:00,SH0193,14
5_1_5,09:15:00,09:15:00,SH0167,15
5_1_6,09:00:00,09:00:00,SH0295,0
5_1_6,09:04:00,09:04:00,SH0490,1
5_1_6,09:08:00,09:08:00,SH0256,2
5_1_6,09:11:00,09:11:00,SH0265,3
5_1_6,09:16:00,09:16:00,SH0273,4
5_1_6,09:21:00,09:21:00,SH0284,5
5_1_6,09:25:00,09:25:00,SH0297,6
5_1_6,09:26:00,09:26:00,SH0289,7
5_1_6,09:27:00,09:27:00,SH0290,8
5_1_6,09:32:00,09:32:00,SH0112,9
5_1_6,09:35:00,09:35:00,SH0161,10
5_1_6,09:39:00,09:39:00,SH0164,11
5_1_6,09:42:00,09:42:00,SH0051,12
5_1_6,09:43:00,09:43:00,SH0169,13
5_1_6,09:44:00,09:44:00,SH0193,14
5_1_6,09:45:00,09:45:00,SH0167,15
5_1_7,10:00:00,10:00:00,SH0295,0
5_1_7,10:04:00,10:04:00,SH0490,1
5_1_7,10:08:00,10:08:00,SH0256,2
